iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
23134,2,11,1252.08,11,1252.08,3,2,0,0.00266064,1.84752e-19,6.87372e-20,5.5214e-20,1,2.07659e-19,4.31498e-19,1,1.15712e-19
23135,2,11,1252.08,11,1252.08,3,2,0,0.00265931,9.7291e-19,3.61972e-19,2.90759e-19,1,1.09354e-18,2.27228e-18,1,6.09343e-19
23136,2,11,1252.08,11,1252.08,3,2,0,0.00265798,4.95594e-18,1.84386e-18,1.48111e-18,1,5.5704e-18,1.15749e-17,1,3.10395e-18
23137,2,11,1252.08,11,1252.08,3,2,0,0.00265666,2.44365e-17,9.09161e-18,7.30295e-18,1,2.74662e-17,5.70726e-17,1,1.53048e-17
23138,2,11,1252.08,11,1252.08,3,2,9,0.00265533,1.16706e-16,4.34205e-17,3.48781e-17,1,1.31176e-16,2.72573e-16,1,7.3094e-17
23139,2,11,1252.08,11,1252.08,3,2,0,0.002654,6.66677e-20,2.48038e-20,1.99239e-20,1,7.49335e-20,1.55706e-19,1,4.17546e-20
23140,2,11,1252.08,11,1252.08,3,2,9,0.00265267,3.58304e-19,1.33307e-19,1.07081e-19,1,4.02729e-19,8.36838e-19,1,2.24409e-19
23141,2,11,1252.08,11,1252.08,3,2,0,0.00265135,2.2979e-22,8.54937e-23,6.86739e-23,1,2.58281e-22,5.36687e-22,1,1.4392e-22
23142,2,11,1252.08,11,1252.08,3,2,0,0.00265002,1.38331e-21,5.14662e-22,4.13409e-22,1,1.55482e-21,3.2308e-21,1,8.66381e-22
23143,2,11,1252.08,11,1252.08,3,2,0,0.0026487,8.03372e-21,2.98895e-21,2.40091e-21,1,9.02978e-21,1.87632e-20,1,5.03159e-21
23144,2,11,1252.08,11,1252.08,3,2,9,0.00264737,4.50436e-20,1.67585e-20,1.34615e-20,1,5.06283e-20,1.05202e-19,1,2.82112e-20
23145,2,11,1252.08,11,1252.08,3,2,0,0.00264605,3.0111e-23,1.12028e-23,8.99881e-24,1,3.38443e-23,7.03258e-23,1,1.88588e-23
23146,2,11,1252.08,11,1252.08,3,2,0,0.00264472,1.88784e-22,7.02373e-23,5.6419e-23,1,2.12191e-22,4.40915e-22,1,1.18237e-22
23147,2,11,1252.08,11,1252.08,3,2,0,0.0026434,1.14094e-21,4.24486e-22,3.40974e-22,1,1.28239e-21,2.66471e-21,1,7.14579e-22
23148,2,11,1252.08,11,1252.08,3,2,0,0.00264208,6.65167e-21,2.47476e-21,1.98788e-21,1,7.47638e-21,1.55353e-20,1,4.16601e-21
23149,2,11,1252.08,11,1252.08,3,2,0,0.00264076,3.74358e-20,1.3928e-20,1.11879e-20,1,4.20773e-20,8.74333e-20,1,2.34464e-20
23150,2,11,1252.08,11,1252.08,3,2,0,0.00263944,2.03534e-19,7.57249e-20,6.0827e-20,1,2.28769e-19,4.75364e-19,1,1.27475e-19
23151,2,11,1252.08,11,1252.08,3,2,0,0.00263812,1.06974e-18,3.97998e-19,3.19697e-19,1,1.20237e-18,2.49844e-18,1,6.69989e-19
23152,2,11,1252.08,11,1252.08,3,2,9,0.0026368,5.43886e-18,2.02353e-18,1.62543e-18,1,6.1132e-18,1.27027e-17,1,3.40641e-18
23153,2,11,1252.08,11,1252.08,3,2,0,0.00263548,3.30341e-21,1.22904e-21,9.87239e-22,1,3.71298e-21,7.71529e-21,1,2.06896e-21
23154,2,11,1252.08,11,1252.08,3,2,0,0.00263416,1.88538e-20,7.01456e-21,5.63454e-21,1,2.11914e-20,4.4034e-20,1,1.18083e-20
23155,2,11,1252.08,11,1252.08,3,2,0,0.00263285,1.03921e-19,3.86641e-20,3.10574e-20,1,1.16806e-19,2.42714e-19,1,6.5087e-20
23156,2,11,1252.08,11,1252.08,3,2,0,0.00263153,5.53587e-19,2.05963e-19,1.65442e-19,1,6.22224e-19,1.29293e-18,1,3.46717e-19
23157,2,11,1252.08,11,1252.08,3,2,0,0.00263022,2.85192e-18,1.06106e-18,8.52309e-19,1,3.20551e-18,6.66081e-18,1,1.78618e-18
23158,2,11,1252.08,11,1252.08,3,2,0,0.0026289,1.42184e-17,5.28996e-18,4.24922e-18,1,1.59812e-17,3.32077e-17,1,8.9051e-18
23159,2,11,1252.08,11,1252.08,3,2,0,0.00262759,6.86448e-17,2.55394e-17,2.05148e-17,1,7.71557e-17,1.60323e-16,1,4.29929e-17
23160,2,11,1252.08,11,1252.08,3,2,9,0.00262627,3.21137e-16,1.19479e-16,9.59733e-17,1,3.60953e-16,7.50032e-16,1,2.01131e-16
23161,2,11,1252.08,11,1252.08,3,2,0,0.00262496,1.79772e-19,6.68842e-20,5.37256e-20,1,2.02061e-19,4.19866e-19,1,1.12593e-19
23162,2,11,1252.08,11,1252.08,3,2,0,0.00262365,9.472e-19,3.52407e-19,2.83075e-19,1,1.06464e-18,2.21223e-18,1,5.9324e-19
23163,2,11,1252.08,11,1252.08,3,2,0,0.00262233,4.82756e-18,1.7961e-18,1.44274e-18,1,5.42611e-18,1.1275e-17,1,3.02355e-18
23164,2,11,1252.08,11,1252.08,3,2,0,0.00262102,2.3816e-17,8.86075e-18,7.11751e-18,1,2.67688e-17,5.56234e-17,1,1.49162e-17
23165,2,11,1252.08,11,1252.08,3,2,9,0.00261971,1.13801e-16,4.23397e-17,3.40099e-17,1,1.2791e-16,2.65788e-16,1,7.12746e-17
23166,2,11,1252.08,11,1252.08,3,2,0,0.0026184,6.5041e-20,2.41986e-20,1.94378e-20,1,7.31051e-20,1.51907e-19,1,4.07358e-20
23167,2,11,1252.08,11,1252.08,3,2,0,0.00261709,3.49735e-19,1.30119e-19,1.0452e-19,1,3.93096e-19,8.16823e-19,1,2.19042e-19
23168,2,11,1252.08,11,1252.08,3,2,9,0.00261579,1.81836e-18,6.76521e-19,5.43424e-19,1,2.0438e-18,4.24686e-18,1,1.13885e-18
23169,2,11,1252.08,11,1252.08,3,2,9,0.00261448,1.12889e-21,4.20003e-22,3.37373e-22,1,1.26885e-21,2.63657e-21,1,7.07032e-22
23170,2,11,1252.08,11,1252.08,3,2,0,0.00261317,8.12384e-25,3.02248e-25,2.42785e-25,1,9.13108e-25,1.89737e-24,1,5.08804e-25
23171,2,11,1252.08,11,1252.08,3,2,9,0.00261186,5.47496e-24,2.03697e-24,1.63622e-24,1,6.15378e-24,1.27871e-23,1,3.42902e-24
23172,2,11,1252.08,11,1252.08,3,2,0,0.00261056,4.38307e-27,1.63072e-27,1.3099e-27,1,4.9265e-27,1.02369e-26,1,2.74516e-27
23173,2,11,1252.08,11,1252.08,3,2,0,0.00260925,3.27912e-26,1.22e-26,9.79981e-27,1,3.68568e-26,7.65856e-26,1,2.05375e-26
23174,2,11,1252.08,11,1252.08,3,2,0,0.00260795,2.35645e-25,8.76718e-26,7.04235e-26,1,2.64861e-25,5.5036e-25,1,1.47586e-25
23175,2,11,1252.08,11,1252.08,3,2,0,0.00260664,1.6279e-24,6.05661e-25,4.86505e-25,1,1.82973e-24,3.80204e-24,1,1.01957e-24
23176,2,11,1252.08,11,1252.08,3,2,0,0.00260534,1.08196e-23,4.02543e-24,3.23348e-24,1,1.2161e-23,2.52696e-23,1,6.7764e-24
23177,2,11,1252.08,11,1252.08,3,2,0,0.00260404,6.92373e-23,2.57598e-23,2.06919e-23,1,7.78217e-23,1.61707e-22,1,4.3364e-23
23178,2,11,1252.08,11,1252.08,3,2,0,0.00260274,4.26922e-22,1.58837e-22,1.27588e-22,1,4.79854e-22,9.97099e-22,1,2.67385e-22
23179,2,11,1252.08,11,1252.08,3,2,0,0.00260143,2.53838e-21,9.44407e-22,7.58606e-22,1,2.8531e-21,5.92852e-21,1,1.58981e-21
23180,2,11,1252.08,11,1252.08,3,2,0,0.00260013,1.4564e-20,5.41855e-21,4.35252e-21,1,1.63697e-20,3.4015e-20,1,9.12157e-21
23181,2,11,1252.08,11,1252.08,3,2,0,0.00259883,8.06919e-20,3.00215e-20,2.41151e-20,1,9.06964e-20,1.8846e-19,1,5.05381e-20
23182,2,11,1252.08,11,1252.08,3,2,9,0.00259753,4.32024e-19,1.60735e-19,1.29112e-19,1,4.85589e-19,1.00901e-18,1,2.70581e-19
23183,2,11,1252.08,11,1252.08,3,2,0,0.00259624,2.76034e-22,1.02699e-22,8.2494e-23,1,3.10258e-22,6.44692e-22,1,1.72883e-22
23184,2,11,1252.08,11,1252.08,3,2,0,0.00259494,1.65561e-21,6.15972e-22,4.94787e-22,1,1.86088e-21,3.86676e-21,1,1.03693e-21
23185,2,11,1252.08,11,1252.08,3,2,9,0.00259364,9.58063e-21,3.56448e-21,2.86322e-21,1,1.07685e-20,2.23761e-20,1,6.00044e-21
23186,2,11,1252.08,11,1252.08,3,2,0,0.00259234,6.60588e-24,2.45772e-24,1.9742e-24,1,7.42491e-24,1.54284e-23,1,4.13733e-24
23187,2,11,1252.08,11,1252.08,3,2,0,0.00259105,4.26921e-23,1.58836e-23,1.27587e-23,1,4.79852e-23,9.97095e-23,1,2.67385e-23
23188,2,11,1252.08,11,1252.08,3,2,0,0.00258975,2.658e-22,9.88912e-23,7.94356e-23,1,2.98755e-22,6.2079e-22,1,1.66473e-22
23189,2,11,1252.08,11,1252.08,3,2,0,0.00258846,1.59543e-21,5.93583e-22,4.76803e-22,1,1.79324e-21,3.72622e-21,1,9.99236e-22
23190,2,11,1252.08,11,1252.08,3,2,9,0.00258716,9.23924e-21,3.43747e-21,2.76119e-21,1,1.03848e-20,2.15787e-20,1,5.78663e-21
23191,2,11,1252.08,11,1252.08,3,2,0,0.00258587,6.37512e-24,2.37187e-24,1.90523e-24,1,7.16554e-24,1.48894e-23,1,3.9928e-24
23192,2,11,1252.08,11,1252.08,3,2,9,0.00258458,4.123e-23,1.53397e-23,1.23218e-23,1,4.63419e-23,9.62948e-23,1,2.58228e-23
23193,2,11,1252.08,11,1252.08,3,2,9,0.00258328,3.17011e-26,1.17944e-26,9.47401e-27,1,3.56315e-26,7.40395e-26,1,1.98547e-26
23194,2,11,1252.08,11,1252.08,3,2,0,0.00258199,2.81331e-29,1.04669e-29,8.40769e-30,1,3.16211e-29,6.57062e-29,1,1.762e-29
23195,2,11,1252.08,11,1252.08,3,2,0,0.0025807,2.32835e-28,8.66263e-29,6.95837e-29,1,2.61703e-28,5.43797e-28,1,1.45827e-28
23196,2,11,1252.08,11,1252.08,3,2,0,0.00257941,1.84723e-27,6.87265e-28,5.52054e-28,1,2.07626e-27,4.31431e-27,1,1.15694e-27
23197,2,11,1252.08,11,1252.08,3,2,0,0.00257812,1.40607e-26,5.23129e-27,4.2021e-27,1,1.5804e-26,3.28394e-26,1,8.80633e-27
23198,2,11,1252.08,11,1252.08,3,2,9,0.00257683,1.02769e-25,3.82352e-26,3.07129e-26,1,1.1551e-25,2.40022e-25,1,6.4365e-26
23199,2,11,1252.08,11,1252.08,3,2,9,0.00257554,8.90817e-29,3.31429e-29,2.66225e-29,1,1.00126e-28,2.08055e-28,1,5.57927e-29
23200,2,11,1252.08,11,1252.08,3,2,9,0.00257426,8.89113e-32,3.30796e-32,2.65716e-32,1,9.9935e-32,2.07657e-31,1,5.5686e-32
23201,2,11,1252.08,11,1252.08,3,2,0,0.00257297,1.01893e-34,3.79092e-35,3.04511e-35,1,1.14526e-34,2.37975e-34,1,6.38163e-35
23202,2,11,1252.08,11,1252.08,3,2,0,0.00257168,1.08341e-33,4.03086e-34,3.23783e-34,1,1.21774e-33,2.53037e-33,1,6.78553e-34
23203,2,11,1252.08,11,1252.08,3,2,0,0.0025704,1.09879e-32,4.08805e-33,3.28378e-33,1,1.23502e-32,2.56628e-32,1,6.88181e-33
23204,2,11,1252.08,11,1252.08,3,2,9,0.00256911,1.06392e-31,3.95834e-32,3.17959e-32,1,1.19583e-31,2.48485e-31,1,6.66346e-32
23205,2,11,1252.08,11,1252.08,3,2,0,0.00256783,1.21489e-34,4.52001e-35,3.63075e-35,1,1.36552e-34,2.83744e-34,1,7.60897e-35
23206,2,11,1252.08,11,1252.08,3,2,9,0.00256654,1.28724e-33,4.78921e-34,3.84699e-34,1,1.44684e-33,3.00643e-33,1,8.06214e-34
23207,2,11,1252.08,11,1252.08,3,2,0,0.00256526,1.60558e-36,5.97358e-37,4.79836e-37,1,1.80465e-36,3.74992e-36,1,1.00559e-36
23208,2,11,1252.08,11,1252.08,3,2,0,0.00256398,1.85496e-35,6.9014e-36,5.54364e-36,1,2.08495e-35,4.33236e-35,1,1.16178e-35
23209,2,11,1252.08,11,1252.08,3,2,0,0.00256269,2.04072e-34,7.59251e-35,6.09878e-35,1,2.29374e-34,4.7662e-34,1,1.27812e-34
23210,2,11,1252.08,11,1252.08,3,2,0,0.00256141,2.13994e-33,7.96168e-34,6.39532e-34,1,2.40526e-33,4.99795e-33,1,1.34027e-33
23211,2,11,1252.08,11,1252.08,3,2,0,0.00256013,2.14096e-32,7.96548e-33,6.39837e-33,1,2.40641e-32,5.00033e-32,1,1.34091e-32
23212,2,11,1252.08,11,1252.08,3,2,0,0.00255885,2.04556e-31,7.61052e-32,6.11325e-32,1,2.29918e-31,4.77751e-31,1,1.28115e-31
23213,2,11,1252.08,11,1252.08,3,2,0,0.00255757,1.86815e-30,6.95045e-31,5.58304e-31,1,2.09977e-30,4.36315e-30,1,1.17004e-30
23214,2,11,1252.08,11,1252.08,3,2,0,0.00255629,1.63229e-29,6.07295e-30,4.87818e-30,1,1.83467e-29,3.8123e-29,1,1.02232e-29
23215,2,11,1252.08,11,1252.08,3,2,9,0.00255502,1.3657e-28,5.08111e-29,4.08147e-29,1,1.53503e-28,3.18967e-28,1,8.55353e-29
23216,2,11,1252.08,11,1252.08,3,2,9,0.00255374,1.35149e-31,5.02825e-32,4.039e-32,1,1.51906e-31,3.15648e-31,1,8.46454e-32
23217,2,11,1252.08,11,1252.08,3,2,0,0.00255246,1.5359e-34,5.71432e-35,4.5901e-35,1,1.72633e-34,3.58717e-34,1,9.61948e-35
23218,2,11,1252.08,11,1252.08,3,2,0,0.00255119,1.61976e-33,6.02632e-34,4.84072e-34,1,1.82058e-33,3.78303e-33,1,1.01447e-33
23219,2,11,1252.08,11,1252.08,3,2,0,0.00254991,1.62958e-32,6.06287e-33,4.87008e-33,1,1.83162e-32,3.80597e-32,1,1.02062e-32
23220,2,11,1252.08,11,1252.08,3,2,0,0.00254863,1.56549e-31,5.82441e-32,4.67853e-32,1,1.75958e-31,3.65628e-31,1,9.8048e-32
23221,2,11,1252.08,11,1252.08,3,2,0,0.00254736,1.43738e-30,5.34778e-31,4.29567e-31,1,1.61559e-30,3.35707e-30,1,9.00245e-31
23222,2,11,1252.08,11,1252.08,3,2,9,0.00254609,1.26251e-29,4.69718e-30,3.77307e-30,1,1.41904e-29,2.94866e-29,1,7.90722e-30
23223,2,11,1252.08,11,1252.08,3,2,0,0.00254481,1.31031e-32,4.87503e-33,3.91593e-33,1,1.47277e-32,3.0603e-32,1,8.20661e-33
23224,2,11,1252.08,11,1252.08,3,2,9,0.00254354,1.26428e-31,4.70376e-32,3.77835e-32,1,1.42103e-31,2.95279e-31,1,7.91829e-32
23225,2,11,1252.08,11,1252.08,3,2,0,0.00254227,1.4387e-34,5.3527e-35,4.29962e-35,1,1.61708e-34,3.36016e-34,1,9.01071e-35
23226,2,11,1252.08,11,1252.08,3,2,0,0.002541,1.51924e-33,5.65234e-34,4.54031e-34,1,1.7076e-33,3.54826e-33,1,9.51513e-34
23227,2,11,1252.08,11,1252.08,3,2,9,0.00253973,1.53041e-32,5.69391e-33,4.5737e-33,1,1.72016e-32,3.57435e-32,1,9.58511e-33
23228,2,11,1252.08,11,1252.08,3,2,9,0.00253846,1.81667e-35,6.75895e-36,5.42921e-36,1,2.04191e-35,4.24293e-35,1,1.1378e-35
23229,2,11,1252.08,11,1252.08,3,2,9,0.00253719,2.46749e-38,9.18033e-39,7.37421e-39,1,2.77342e-38,5.76295e-38,1,1.54541e-38
23230,2,11,1252.08,11,1252.08,3,2,9,0.00253592,3.8245e-41,1.42291e-41,1.14297e-41,1,4.29868e-41,8.93233e-41,1,2.39532e-41
23231,2,11,1252.08,11,1252.08,3,2,0,0.00253465,6.74665e-44,2.5101e-44,2.01627e-44,1,7.58313e-44,1.57572e-43,1,4.22549e-44
23232,2,11,1252.08,11,1252.08,3,2,0,0.00253338,1.09477e-42,4.07309e-43,3.27176e-43,1,1.2305e-42,2.55688e-42,1,6.85663e-43
23233,2,11,1252.08,11,1252.08,3,2,0,0.00253212,1.68016e-41,6.25104e-42,5.02123e-42,1,1.88847e-41,3.92409e-41,1,1.0523e-41
23234,2,11,1252.08,11,1252.08,3,2,0,0.00253085,2.44151e-40,9.08365e-41,7.29656e-41,1,2.74422e-40,5.70227e-40,1,1.52914e-40
23235,2,11,1252.08,11,1252.08,3,2,9,0.00252959,3.36294e-39,1.25119e-39,1.00503e-39,1,3.7799e-39,7.85433e-39,1,2.10624e-39
23236,2,11,1252.08,11,1252.08,3,2,0,0.00252832,5.42438e-42,2.01815e-42,1.6211e-42,1,6.09692e-42,1.26689e-41,1,3.39734e-42
23237,2,11,1252.08,11,1252.08,3,2,0,0.00252706,8.06265e-41,2.99972e-41,2.40956e-41,1,9.0623e-41,1.88307e-40,1,5.04972e-41
23238,2,11,1252.08,11,1252.08,3,2,0,0.00252579,1.13544e-39,4.22441e-40,3.39331e-40,1,1.27621e-39,2.65187e-39,1,7.11136e-40
23239,2,11,1252.08,11,1252.08,3,2,0,0.00252453,1.51661e-38,5.64258e-39,4.53247e-39,1,1.70465e-38,3.54213e-38,1,9.4987e-39
23240,2,11,1252.08,11,1252.08,3,2,0,0.00252327,1.92341e-37,7.15608e-38,5.74821e-38,1,2.16189e-37,4.49223e-37,1,1.20465e-37
23241,2,11,1252.08,11,1252.08,3,2,0,0.00252201,2.31849e-36,8.62598e-37,6.92893e-37,1,2.60595e-36,5.41496e-36,1,1.4521e-36
23242,2,11,1252.08,11,1252.08,3,2,0,0.00252075,2.65899e-35,9.8928e-36,7.94652e-36,1,2.98866e-35,6.21021e-35,1,1.66535e-35
23243,2,11,1252.08,11,1252.08,3,2,0,0.00251949,2.90427e-34,1.08054e-34,8.67955e-35,1,3.26436e-34,6.78308e-34,1,1.81897e-34
23244,2,11,1252.08,11,1252.08,3,2,0,0.00251823,3.02407e-33,1.12511e-33,9.03757e-34,1,3.39901e-33,7.06287e-33,1,1.894e-33
23245,2,11,1252.08,11,1252.08,3,2,0,0.00251697,3.00466e-32,1.11789e-32,8.97955e-33,1,3.37719e-32,7.01753e-32,1,1.88185e-32
23246,2,11,1252.08,11,1252.08,3,2,0,0.00251571,2.85137e-31,1.06086e-31,8.52146e-32,1,3.2049e-31,6.65953e-31,1,1.78584e-31
23247,2,11,1252.08,11,1252.08,3,2,0,0.00251445,2.58683e-30,9.62432e-31,7.73086e-31,1,2.90756e-30,6.04167e-30,1,1.62016e-30
23248,2,11,1252.08,11,1252.08,3,2,0,0.00251319,2.24557e-29,8.35468e-30,6.711e-30,1,2.52399e-29,5.24465e-29,1,1.40642e-29
23249,2,11,1252.08,11,1252.08,3,2,0,0.00251194,1.86688e-28,6.94573e-29,5.57925e-29,1,2.09834e-28,4.36019e-28,1,1.16924e-28
23250,2,11,1252.08,11,1252.08,3,2,0,0.00251068,1.48768e-27,5.53491e-28,4.44599e-28,1,1.67213e-27,3.47454e-27,1,9.31746e-28
23251,2,11,1252.08,11,1252.08,3,2,0,0.00250943,1.1373e-26,4.23132e-27,3.39886e-27,1,1.2783e-26,2.65621e-26,1,7.12299e-27
23252,2,11,1252.08,11,1252.08,3,2,0,0.00250817,8.34777e-26,3.1058e-26,2.49477e-26,1,9.38277e-26,1.94967e-25,1,5.22829e-26
23253,2,11,1252.08,11,1252.08,3,2,0,0.00250692,5.88782e-25,2.19057e-25,1.7596e-25,1,6.61781e-25,1.37513e-24,1,3.6876e-25
23254,2,11,1252.08,11,1252.08,3,2,0,0.00250566,3.99365e-24,1.48584e-24,1.19352e-24,1,4.4888e-24,9.32738e-24,1,2.50126e-24
23255,2,11,1252.08,11,1252.08,3,2,0,0.00250441,2.6071e-23,9.69974e-24,7.79144e-24,1,2.93034e-23,6.08902e-23,1,1.63285e-23
23256,2,11,1252.08,11,1252.08,3,2,0,0.00250316,1.63927e-22,6.0989e-23,4.89902e-23,1,1.84251e-22,3.82859e-22,1,1.02669e-22
23257,2,11,1252.08,11,1252.08,3,2,0,0.00250191,9.93508e-22,3.69636e-22,2.96914e-22,1,1.11669e-21,2.32039e-21,1,6.22244e-22
23258,2,11,1252.08,11,1252.08,3,2,9,0.00250066,5.80822e-21,2.16095e-21,1.73581e-21,1,6.52835e-21,1.35654e-20,1,3.63774e-21
23259,2,11,1252.08,11,1252.08,3,2,0,0.00249941,4.04508e-24,1.50497e-24,1.20889e-24,1,4.5466e-24,9.44748e-24,1,2.53347e-24
23260,2,11,1252.08,11,1252.08,3,2,9,0.00249816,2.63999e-23,9.82213e-24,7.88975e-24,1,2.96731e-23,6.16584e-23,1,1.65345e-23
23261,2,11,1252.08,11,1252.08,3,2,0,0.00249691,2.04803e-26,7.6197e-27,6.12062e-27,1,2.30195e-26,4.78327e-26,1,1.2827e-26
23262,2,11,1252.08,11,1252.08,3,2,0,0.00249566,1.48568e-25,5.52747e-26,4.44001e-26,1,1.66988e-25,3.46987e-25,1,9.30493e-26
23263,2,11,1252.08,11,1252.08,3,2,9,0.00249441,1.03586e-24,3.85392e-25,3.09571e-25,1,1.16429e-24,2.4193e-24,1,6.48768e-25
23264,2,11,1252.08,11,1252.08,3,2,0,0.00249316,8.57352e-28,3.18979e-28,2.56223e-28,1,9.6365e-28,2.00239e-27,1,5.36968e-28
23265,2,11,1252.08,11,1252.08,3,2,0,0.00249192,6.62691e-27,2.46555e-27,1.98048e-27,1,7.44854e-27,1.54775e-26,1,4.15049e-27
23266,2,11,1252.08,11,1252.08,3,2,0,0.00249067,4.91699e-26,1.82937e-26,1.46947e-26,1,5.52662e-26,1.14839e-25,1,3.07956e-26
23267,2,11,1252.08,11,1252.08,3,2,9,0.00248943,3.50494e-25,1.30402e-25,1.04747e-25,1,3.9395e-25,8.18597e-25,1,2.19518e-25
23268,2,11,1252.08,11,1252.08,3,2,0,0.00248818,2.9645e-28,1.10295e-28,8.85955e-29,1,3.33205e-28,6.92374e-28,1,1.8567e-28
23269,2,11,1252.08,11,1252.08,3,2,0,0.00248694,2.3406e-27,8.70823e-28,6.99499e-28,1,2.6308e-27,5.4666e-27,1,1.46594e-27
23270,2,11,1252.08,11,1252.08,3,2,0,0.00248569,1.77319e-26,6.59718e-27,5.29927e-27,1,1.99304e-26,4.14138e-26,1,1.11057e-26
23271,2,11,1252.08,11,1252.08,3,2,0,0.00248445,1.29002e-25,4.79952e-26,3.85528e-26,1,1.44996e-25,3.0129e-25,1,8.07951e-26
23272,2,11,1252.08,11,1252.08,3,2,9,0.00248321,9.01984e-25,3.35584e-25,2.69562e-25,1,1.01382e-24,2.10663e-24,1,5.64921e-25
23273,2,11,1252.08,11,1252.08,3,2,0,0.00248197,7.48616e-28,2.78523e-28,2.23727e-28,1,8.41433e-28,1.74843e-27,1,4.68866e-28
23274,2,11,1252.08,11,1252.08,3,2,0,0.00248073,5.80215e-27,2.1587e-27,1.734e-27,1,6.52153e-27,1.35512e-26,1,3.63394e-27
23275,2,11,1252.08,11,1252.08,3,2,9,0.00247949,4.31651e-26,1.60596e-26,1.29001e-26,1,4.85169e-26,1.00814e-25,1,2.70347e-26
23276,2,11,1252.08,11,1252.08,3,2,0,0.00247825,3.8071e-29,1.41644e-29,1.13777e-29,1,4.27912e-29,8.89168e-29,1,2.38442e-29
23277,2,11,1252.08,11,1252.08,3,2,9,0.00247701,3.13182e-28,1.1652e-28,9.3596e-29,1,3.52012e-28,7.31454e-28,1,1.96149e-28
23278,2,11,1252.08,11,1252.08,3,2,0,0.00247577,3.04822e-31,1.13409e-31,9.10974e-32,1,3.42615e-31,7.11927e-31,1,1.90913e-31
23279,2,11,1252.08,11,1252.08,3,2,0,0.00247453,2.76172e-30,1.0275e-30,8.25353e-31,1,3.10413e-30,6.45015e-30,1,1.72969e-30
23280,2,11,1252.08,11,1252.08,3,2,0,0.00247329,2.39426e-29,8.90787e-30,7.15536e-30,1,2.69111e-29,5.59192e-29,1,1.49955e-29
23281,2,11,1252.08,11,1252.08,3,2,0,0.00247206,1.98794e-28,7.39614e-29,5.94105e-29,1,2.23441e-28,4.64293e-28,1,1.24507e-28
23282,2,11,1252.08,11,1252.08,3,2,0,0.00247082,1.58216e-27,5.88643e-28,4.72835e-28,1,1.77832e-27,3.69521e-27,1,9.90921e-28
23283,2,11,1252.08,11,1252.08,3,2,9,0.00246958,1.20804e-26,4.49451e-27,3.61027e-27,1,1.35781e-26,2.82143e-26,1,7.56604e-27
23284,2,11,1252.08,11,1252.08,3,2,9,0.00246835,1.09296e-29,4.06635e-30,3.26635e-30,1,1.22847e-29,2.55266e-29,1,6.84529e-30
23285,2,11,1252.08,11,1252.08,3,2,0,0.00246712,1.13762e-32,4.23251e-33,3.39982e-33,1,1.27866e-32,2.65696e-32,1,7.12499e-33
23286,2,11,1252.08,11,1252.08,3,2,0,0.00246588,1.10075e-31,4.09537e-32,3.28966e-32,1,1.23723e-31,2.57087e-31,1,6.89413e-32
23287,2,11,1252.08,11,1252.08,3,2,0,0.00246465,1.01782e-30,3.78681e-31,3.04181e-31,1,1.14402e-30,2.37717e-30,1,6.37471e-31
23288,2,11,1252.08,11,1252.08,3,2,0,0.00246342,9.00188e-30,3.34916e-30,2.69025e-30,1,1.0118e-29,2.10244e-29,1,5.63796e-30
23289,2,11,1252.08,11,1252.08,3,2,0,0.00246218,7.62187e-29,2.83572e-29,2.27783e-29,1,8.56686e-29,1.78013e-28,1,4.77365e-29
23290,2,11,1252.08,11,1252.08,3,2,9,0.00246095,6.18351e-28,2.30058e-28,1.84797e-28,1,6.95017e-28,1.44419e-27,1,3.87279e-28
23291,2,11,1252.08,11,1252.08,3,2,9,0.00245972,5.93711e-31,2.20891e-31,1.77433e-31,1,6.67322e-31,1.38664e-30,1,3.71847e-31
23292,2,11,1252.08,11,1252.08,3,2,0,0.00245849,6.5504e-34,2.43708e-34,1.95762e-34,1,7.36256e-34,1.52988e-33,1,4.10258e-34
23293,2,11,1252.08,11,1252.08,3,2,0,0.00245726,6.71054e-33,2.49666e-33,2.00548e-33,1,7.54255e-33,1.56728e-32,1,4.20288e-33
23294,2,11,1252.08,11,1252.08,3,2,0,0.00245604,6.56202e-32,2.44141e-32,1.96109e-32,1,7.37561e-32,1.53259e-31,1,4.10986e-32
23295,2,11,1252.08,11,1252.08,3,2,0,0.00245481,6.13072e-31,2.28094e-31,1.8322e-31,1,6.89084e-31,1.43186e-30,1,3.83973e-31
23296,2,11,1252.08,11,1252.08,3,2,9,0.00245358,5.47743e-30,2.03788e-30,1.63695e-30,1,6.15654e-30,1.27928e-29,1,3.43056e-30
23297,2,11,1252.08,11,1252.08,3,2,0,0.00245235,5.78056e-33,2.15066e-33,1.72755e-33,1,6.49726e-33,1.35008e-32,1,3.62042e-33
23298,2,11,1252.08,11,1252.08,3,2,0,0.00245113,5.6695e-32,2.10934e-32,1.69436e-32,1,6.37244e-32,1.32414e-31,1,3.55087e-32
23299,2,11,1252.08,11,1252.08,3,2,9,0.0024499,5.31238e-31,1.97648e-31,1.58763e-31,1,5.97103e-31,1.24073e-30,1,3.3272e-31
23300,2,11,1252.08,11,1252.08,3,2,0,0.00244868,5.87419e-34,2.1855e-34,1.75553e-34,1,6.6025e-34,1.37195e-33,1,3.67906e-34
